Temperature,pH,Heavy Metals,Oil/Grease,Sulfur/Sulfite,Nitrate/Nitrogen,Phenol,Total Phosphate,Cyanide,Total Organic Carbon,Dissolved Oxygen,Fluoride,Agricultural Pesticides,Mutation (%)
22.490294,7.882555,0.009409,9.391004,12.623394,16.241909,0.153234,0.065388,0.072161,15.495518,0.724354,0.814158,0.007780,52.022956
22.079006,8.074846,0.009133,3.904112,12.306997,30.392695,0.178973,0.090582,0.035280,3.049946,8.890230,4.856585,0.004424,54.324618
26.047372,7.534261,0.003653,1.412897,15.548436,19.472996,0.295245,0.024339,0.076050,16.223498,5.549091,3.812131,0.036323,50.974817
8.602196,7.002925,0.002244,5.188397,10.828565,32.432746,0.344494,0.031745,0.048996,11.523900,13.888435,0.211287,0.016634,65.753090
5.552304,7.043973,0.000397,7.972609,4.699439,16.439698,0.011636,0.009549,0.033680,7.762877,0.471461,3.530309,0.013464,34.650023
28.773623,8.056435,0.006312,6.168607,11.274596,30.274925,0.233721,0.004252,0.071790,0.170722,8.974350,3.552506,0.024412,53.929028
19.051829,7.734751,0.008245,6.891463,6.135707,20.714006,0.446413,0.069965,0.060173,11.514835,11.301604,0.648073,0.004428,48.399828
18.557374,7.987401,0.003222,3.068643,10.910181,44.138418,0.348922,0.038785,0.025648,12.488007,5.916362,2.819256,0.015327,73.949477
25.249014,7.548090,0.007899,1.384123,17.381251,23.291874,0.400548,0.004041,0.073018,12.882570,0.919558,0.518399,0.049253,54.043086
15.129264,7.285365,0.001069,3.025919,15.814128,32.499055,0.061975,0.098024,0.085197,6.857230,5.980195,0.285869,0.024200,60.752497
19.194233,8.836648,0.001749,6.200872,19.760744,10.180647,0.280182,0.018809,0.011299,11.001461,0.991787,1.597894,0.024285,46.010413
26.596587,8.347973,0.009099,8.033837,8.976918,24.820030,0.351314,0.024822,0.073540,19.363926,11.826445,3.940802,0.024757,63.904296
12.467741,7.215993,0.004878,5.869695,7.281198,47.136741,0.019568,0.052428,0.000269,5.215529,12.601305,4.316672,0.021498,73.107898
29.685742,8.192376,0.004356,4.142332,11.853712,47.557595,0.326930,0.099606,0.073124,1.248295,8.051417,4.916758,0.007812,72.981733
13.182234,8.800979,0.004321,8.235088,12.698673,7.573204,0.095168,0.044432,0.067995,12.396108,2.355824,3.332008,0.012878,38.416194
12.706821,8.048721,0.004352,7.545344,14.544894,3.836303,0.346872,0.055751,0.006953,19.291348,0.723029,4.289863,0.048859,40.937057
19.138623,7.337727,0.009471,1.195746,6.749140,27.610364,0.373130,0.077310,0.011951,16.292846,11.984820,3.264795,0.048132,52.844646
10.139947,7.488484,0.009420,9.520024,5.925584,46.062322,0.301206,0.012288,0.031491,17.983176,13.008974,3.271636,0.028925,86.432150
27.056310,7.729081,0.000810,2.674496,18.046847,15.804500,0.081034,0.060200,0.031821,11.177638,6.184557,1.701230,0.024171,47.038292
11.792185,7.112838,0.007441,9.552544,11.570730,34.596130,0.379989,0.090237,0.020676,13.165036,8.114532,0.364597,0.049291,74.368616
25.942290,8.502497,0.001963,3.210065,2.804115,0.996425,0.119715,0.013193,0.067420,17.105948,10.093286,4.699977,0.005404,18.763987
8.025296,6.781158,0.007559,0.466365,12.679250,5.140351,0.162943,0.040633,0.091319,16.615263,9.549616,1.886267,0.011585,31.098878
20.735376,7.083048,0.003534,1.212431,13.788691,16.649891,0.026727,0.014452,0.077897,13.544805,3.410751,1.119606,0.006726,41.323724
20.703566,8.887254,0.003712,2.717159,11.918156,3.282070,0.050216,0.042025,0.039611,10.751629,7.883909,2.596950,0.046031,25.529251
15.906163,8.800608,0.005975,4.551019,9.753123,33.081877,0.358761,0.046831,0.067116,19.624322,10.272965,0.838096,0.039475,68.911742
15.807345,8.748294,0.003390,8.089365,17.357632,40.332603,0.279749,0.038495,0.013798,5.393814,1.669734,1.801855,0.004152,76.826941
17.245196,8.761296,0.009771,5.131547,9.222565,4.638597,0.261407,0.082591,0.044449,8.676532,9.922510,3.189314,0.023413,27.481202
29.084569,6.722229,0.004644,6.263227,13.844469,9.646843,0.392580,0.097082,0.036145,5.645139,12.496770,0.763563,0.038340,39.910972
16.329670,7.119298,0.007734,0.601202,1.799466,43.417395,0.334696,0.001837,0.037679,3.285391,9.393350,2.619280,0.021181,53.709446
18.094144,7.256761,0.001733,7.480004,1.765515,32.107375,0.243426,0.008759,0.067962,19.537470,2.897289,0.263457,0.017774,58.835411
28.136492,8.259634,0.005354,0.302803,13.255397,26.351328,0.404007,0.059327,0.091898,0.438921,11.876300,2.340298,0.042279,45.993927
21.280104,8.784741,0.003506,2.170368,1.733973,30.436598,0.184660,0.041180,0.078827,6.442894,3.204137,3.982046,0.035614,39.986611
21.214982,7.615396,0.008076,5.862837,5.819134,1.951735,0.359788,0.067954,0.082595,4.224648,11.261624,3.480814,0.006710,19.325484
26.835953,6.683782,0.004538,5.982602,0.398175,33.377192,0.318267,0.066442,0.039200,10.037555,7.624604,2.732029,0.034195,52.185218
13.077626,7.887485,0.008939,9.354048,13.920955,41.628804,0.476394,0.085055,0.075158,6.332957,7.959110,0.918140,0.013654,80.095755
9.411006,8.826706,0.005136,7.300348,15.653259,45.203298,0.096898,0.018335,0.057637,8.444347,2.733156,4.531299,0.037092,81.422385
29.883421,6.929568,0.001579,9.995800,13.077212,30.790259,0.211060,0.035593,0.073172,10.678729,9.303098,0.622696,0.049663,70.155483
27.156500,7.732769,0.007064,9.759681,2.271251,45.756403,0.473481,0.094673,0.054757,11.221980,3.796088,2.289628,0.007477,73.738932
18.770270,7.086735,0.004001,1.326746,12.461003,16.236957,0.291901,0.007044,0.070806,18.572513,0.062880,0.937375,0.037478,43.551413
20.634473,6.989036,0.005804,5.272850,14.706204,32.401222,0.014310,0.022621,0.085480,4.486289,10.743227,0.640626,0.019595,62.733101
22.997109,8.335421,0.005301,3.737340,4.269915,42.992697,0.384332,0.007279,0.039501,1.276950,9.126554,1.048922,0.034548,58.780215
25.569069,8.392889,0.005765,4.829944,13.916181,5.690269,0.460119,0.097352,0.096965,15.943245,10.658868,3.004700,0.011869,40.623495
14.358694,8.694251,0.008816,8.299556,14.142040,6.730839,0.018173,0.087858,0.066057,12.522604,2.549172,4.693565,0.026230,38.964876
13.820441,8.216426,0.000711,4.821114,2.401391,8.165341,0.246897,0.078314,0.098027,10.173862,8.946454,4.500068,0.043400,24.238028
25.090700,7.543334,0.007686,4.689914,19.620544,48.036849,0.354448,0.079398,0.020251,6.961180,4.469460,2.953956,0.004742,86.073531
18.996255,7.645197,0.007261,4.246317,13.853578,35.398780,0.393970,0.036805,0.086975,8.895337,7.978525,2.234233,0.041927,67.397032
28.210085,8.436404,0.009455,7.992772,16.676026,46.037171,0.210295,0.071588,0.073506,5.212602,11.093849,0.544189,0.022723,86.200061
19.970096,8.751943,0.002207,5.282445,4.215007,26.017653,0.028396,0.097329,0.059610,8.864609,12.321342,4.873867,0.041749,47.058668
7.538492,7.569159,0.009386,2.984939,17.210755,19.948514,0.123139,0.055352,0.044186,10.814360,1.993200,0.158561,0.010314,49.315889
19.256094,7.639882,0.005873,5.951346,13.842282,20.964073,0.003023,0.038945,0.031295,11.699793,10.854149,3.979135,0.004998,54.453281
23.982437,6.773504,0.000469,0.858336,9.700131,44.803311,0.178460,0.074848,0.065866,7.000606,7.566957,2.690212,0.048342,66.389697
26.764880,7.451225,0.005815,4.033680,11.562105,3.213475,0.483941,0.005937,0.035839,2.820317,10.407796,3.226497,0.012899,23.736466
7.568535,7.066618,0.007158,6.134319,7.743664,12.956518,0.368830,0.043208,0.029627,6.498878,8.154361,3.727030,0.025112,34.660221
15.566575,8.000865,0.007616,8.110515,2.890925,10.036972,0.280415,0.077824,0.044936,1.547155,2.783499,4.959001,0.018693,22.517584
26.165676,6.506550,0.001042,2.806133,16.096437,42.589540,0.310364,0.097272,0.049978,1.804968,13.939453,0.125995,0.043287,73.333543
23.508969,7.225464,0.001663,1.956027,3.946296,25.163684,0.165257,0.096369,0.022521,0.762436,13.863545,1.159188,0.000621,36.301114
16.063730,8.098935,0.007327,3.411057,10.868948,5.268282,0.049780,0.028090,0.082970,18.212037,3.905710,2.914918,0.021337,31.223796
27.165814,6.555006,0.001077,1.290045,9.722078,1.680697,0.381571,0.079901,0.091623,2.706985,0.405464,2.357578,0.033980,12.275067
23.897344,6.920464,0.004580,6.115443,11.542740,39.083020,0.225962,0.039237,0.016545,4.075003,6.778681,4.152199,0.017252,66.762117
11.955929,7.087535,0.008350,8.227300,11.811125,37.394649,0.428900,0.078010,0.075659,13.225865,6.903208,3.129237,0.022141,75.496073
18.357648,8.847158,0.006252,7.443922,18.508879,22.579542,0.202459,0.033929,0.018277,13.432665,4.441835,0.106955,0.037637,63.137732
28.054362,6.611064,0.008096,7.885698,1.506068,36.727542,0.442299,0.019068,0.085189,17.048111,4.588915,2.381995,0.036261,64.566644
17.384245,8.148811,0.002554,2.300835,11.431816,3.511552,0.332371,0.042660,0.076147,5.738377,13.215506,2.033091,0.039957,24.515057
22.919080,6.645002,0.001465,5.999882,19.855863,13.718441,0.455546,0.034710,0.028340,12.430836,11.888318,4.868194,0.042962,56.168997
9.069093,7.174674,0.008768,5.152319,8.766001,14.850142,0.107954,0.044961,0.084498,14.395118,5.921007,4.000216,0.010101,40.888874
22.565631,7.248044,0.002615,7.018604,8.521192,21.216691,0.216916,0.023611,0.086503,14.392097,7.233336,4.763750,0.014543,51.274532
8.343777,6.632183,0.002893,0.544783,18.402607,2.686624,0.015372,0.075610,0.085490,11.872685,13.053824,1.751235,0.012871,32.328371
14.288029,8.637313,0.001792,0.094781,16.046114,43.203551,0.439402,0.042084,0.021543,16.550016,7.346744,1.859112,0.000269,78.491454
18.183837,7.533495,0.007759,9.309314,14.479653,6.931442,0.494921,0.071068,0.000523,6.637929,12.138003,3.217796,0.044696,42.504839
16.346418,8.817886,0.007794,6.585583,16.203792,28.930977,0.249400,0.027215,0.042634,5.786038,3.558979,4.882265,0.040095,61.007937
22.266752,7.577070,0.000615,7.149381,6.140456,10.009106,0.067514,0.099229,0.039046,7.237903,9.549362,0.623974,0.020780,31.237396
28.350151,6.828084,0.007162,1.024853,3.613028,20.521455,0.027416,0.067670,0.078676,17.546620,5.046666,0.589325,0.030284,37.357041
16.989067,7.030076,0.008337,5.521122,16.654577,46.609700,0.143237,0.085993,0.043789,4.799822,7.796664,0.109406,0.039229,81.312534
8.755915,8.050779,0.004496,8.530980,17.794443,6.756037,0.457298,0.038734,0.091739,18.156122,0.920334,4.142195,0.002739,49.190945
14.834281,7.556258,0.003882,1.134310,8.563857,0.389826,0.050661,0.079226,0.046299,16.523705,11.964605,4.918229,0.048697,22.166184
25.223756,6.512490,0.001770,9.977546,6.593246,10.481580,0.005425,0.006103,0.072857,0.147401,9.035580,4.805829,0.020946,30.027567
23.108256,7.297924,0.001996,9.912052,17.140947,18.370931,0.246824,0.031193,0.020588,18.133640,10.942119,3.159394,0.011839,66.580675
22.634755,6.819858,0.008984,8.980702,10.813127,9.398306,0.221811,0.073768,0.088318,1.755580,0.635598,3.993796,0.016804,31.787977
25.492245,6.880077,0.000764,9.970195,3.707684,25.697384,0.156585,0.028513,0.022701,11.561523,13.918089,2.704807,0.013931,55.709361
13.280407,8.537473,0.005037,8.473738,6.210583,24.780510,0.376525,0.097094,0.040502,12.590922,3.847344,3.025623,0.007464,52.661440
15.675735,7.681405,0.005504,0.574838,13.087617,27.499304,0.093295,0.004239,0.081453,16.090172,11.511828,1.102759,0.011136,57.664320
24.985138,7.875405,0.009607,1.554530,16.846427,12.136618,0.302125,0.054420,0.063540,5.261912,7.918706,1.272850,0.009787,37.118714
6.023149,6.592626,0.009243,4.171055,16.374660,32.029458,0.083631,0.081880,0.003827,12.578158,0.835222,1.573668,0.037894,65.020365
11.257455,8.101814,0.005338,2.918121,11.428545,29.185600,0.407594,0.010387,0.076750,19.551386,11.343536,1.815893,0.031960,64.817531
9.609374,7.861315,0.007950,4.237792,9.455722,19.969064,0.010843,0.047065,0.077702,19.561106,11.931127,3.602738,0.002213,52.212132
26.442957,8.013877,0.002328,1.619188,3.300255,3.880570,0.212210,0.055578,0.050880,17.964708,13.330726,3.241136,0.026739,23.129434
23.820342,7.096381,0.004935,7.714495,12.157195,32.366558,0.142837,0.051127,0.021774,17.014371,6.502632,4.662056,0.011256,71.034220
25.038415,8.624665,0.003051,9.074841,15.700629,29.259454,0.196245,0.091741,0.088242,9.181985,1.482714,0.853619,0.027650,66.203419
15.376074,7.948843,0.008914,7.284094,6.967948,3.401275,0.085398,0.029739,0.054229,5.655018,13.811038,0.906904,0.033175,25.218086
11.632769,6.631236,0.001583,0.542143,16.784371,20.256371,0.293630,0.025896,0.091581,1.004157,13.872241,3.762058,0.049437,44.172885
29.597624,8.511656,0.003197,9.820456,6.260554,15.005256,0.042229,0.074608,0.003800,6.559389,11.221662,4.522968,0.014898,40.810541
28.305637,7.394612,0.000678,9.219818,16.116987,8.143813,0.330893,0.028119,0.069911,1.682081,12.757021,0.426235,0.029893,41.775273
28.495225,8.573573,0.008579,9.267384,7.299929,6.907313,0.229519,0.029425,0.034967,17.524056,2.811190,0.705386,0.003265,37.019568
28.582040,8.212652,0.004184,4.452977,10.729038,26.858876,0.463275,0.002993,0.074058,5.731384,1.928717,2.686163,0.022502,49.628426
18.746474,7.931772,0.008333,2.188456,16.492966,24.291470,0.324269,0.033017,0.048349,8.911074,8.717322,3.631610,0.015338,54.579237
24.323753,7.285569,0.001355,5.226295,3.053234,49.177124,0.142850,0.074124,0.054757,3.524437,4.244402,2.827583,0.042450,65.492372
27.022854,6.607003,0.008648,3.643955,8.397126,37.284597,0.325027,0.031172,0.040493,8.972877,7.443189,1.858535,0.044941,62.018229
25.311303,7.749450,0.005718,4.576592,12.033213,12.366278,0.107743,0.066205,0.002988,2.678630,1.090198,0.907409,0.033334,30.614725
12.867085,7.784529,0.001151,1.836883,9.806936,43.897239,0.375179,0.036736,0.057906,8.209886,1.075392,4.834291,0.048634,66.317787
5.313036,6.649622,0.002317,7.449320,9.665468,35.148416,0.202915,0.022037,0.093546,6.575269,8.735113,3.892712,0.042209,64.530813
26.820063,8.556828,0.004382,8.715766,11.080396,16.701867,0.126905,0.015507,0.062711,14.385219,6.335043,2.075577,0.044767,50.991620
16.086414,7.051132,0.009494,7.090070,12.432761,32.313816,0.258899,0.047888,0.075853,5.836797,1.818407,1.361408,0.031679,60.850876
22.477494,7.352747,0.008447,4.290542,2.892207,15.361315,0.050100,0.021982,0.062507,4.948009,13.452725,1.258767,0.025531,29.489575
14.091329,7.544949,0.008678,0.466996,13.088749,45.875767,0.057567,0.050759,0.041133,2.608281,0.151922,2.812202,0.023949,64.734582
28.780200,8.274751,0.002958,3.508947,11.550675,24.344152,0.032664,0.005679,0.014169,18.479460,8.840121,3.056732,0.003092,56.596910
27.547287,8.459481,0.004301,7.196065,7.333550,26.029603,0.347175,0.045486,0.024262,11.520426,10.280641,2.275882,0.004411,55.744981
9.473903,8.993367,0.005457,4.224467,1.591730,1.935585,0.109025,0.011497,0.041637,0.106117,9.690673,1.078413,0.017423,6.859889
14.926569,8.743869,0.004245,6.695354,4.447694,17.662553,0.055594,0.019342,0.090846,0.119572,4.512669,4.429810,0.000424,29.373275
13.161151,7.061167,0.001170,7.244662,8.163671,14.160231,0.132009,0.016371,0.002531,17.861728,6.708312,0.334840,0.046198,45.271430
15.011152,8.689961,0.006134,2.107772,7.242227,30.161438,0.247439,0.015295,0.001354,4.254080,7.309914,0.260309,0.026834,46.216019
22.515488,8.399369,0.007499,5.980246,10.185729,42.165525,0.127743,0.070796,0.064256,3.777402,9.384572,3.682156,0.024218,69.080778
13.204147,8.641866,0.008923,9.053207,9.064035,5.728459,0.359017,0.026312,0.054148,11.780665,9.895111,0.135473,0.035203,36.994067
9.946244,7.370498,0.009145,1.416863,0.383924,30.615227,0.285195,0.092479,0.076414,0.511149,9.019962,2.457755,0.041147,35.996899
23.494149,7.197965,0.009452,0.415289,1.508140,1.872017,0.067767,0.059826,0.091120,6.280204,0.737245,2.943268,0.035106,3.086680
29.306023,8.534765,0.005500,3.571954,12.223363,38.899036,0.049016,0.083463,0.017592,19.931613,7.026918,3.488990,0.028193,74.895644
22.624374,7.091260,0.002070,8.614387,8.547159,9.742909,0.181711,0.051156,0.091278,11.476317,5.063552,2.842330,0.019980,37.104242
21.369623,7.699216,0.007001,1.358907,7.239863,15.106812,0.388127,0.078948,0.057188,3.611070,13.140893,3.626770,0.048021,30.616173
13.091785,8.905028,0.004486,5.742529,14.756158,26.549578,0.057212,0.095800,0.027989,8.006527,10.710430,4.265313,0.019105,59.451862
8.072518,6.834740,0.006355,8.171078,7.337786,31.220566,0.058799,0.083666,0.016495,18.474083,0.162611,4.904583,0.032076,63.619459
5.097209,7.666572,0.008033,9.322539,19.540034,21.923875,0.180714,0.096306,0.076255,1.995647,1.125069,1.705293,0.025344,56.685160
26.465499,7.541050,0.003689,1.683957,15.505411,18.272430,0.244347,0.037112,0.084221,0.987487,3.153002,1.285745,0.044844,37.262693
28.967788,8.981682,0.009959,9.170000,14.268406,14.119005,0.265597,0.004999,0.021952,5.380544,2.165227,0.690101,0.008998,44.310981
12.013883,8.976204,0.002739,7.528757,8.666435,20.710673,0.493805,0.089309,0.052719,5.125550,10.062777,1.699101,0.033627,47.197255
15.822286,6.875875,0.006920,0.208094,10.642789,10.774776,0.413285,0.036569,0.056881,14.479037,1.909509,1.353814,0.022882,31.053563
23.307423,7.208552,0.006355,0.951599,18.432158,38.237701,0.145002,0.030158,0.059498,2.398561,3.086513,0.238574,0.016067,63.105128
29.816123,7.125483,0.006848,1.729705,6.020604,34.303224,0.489819,0.064197,0.052642,10.230959,5.003780,4.657782,0.016037,53.479045
24.921503,7.648667,0.005509,1.182386,0.650205,27.484052,0.026948,0.027131,0.098252,2.505099,11.799070,3.636366,0.031426,33.965438
8.934107,6.823985,0.000472,1.864607,10.613091,27.041279,0.152498,0.097337,0.089662,12.579366,5.680713,4.252214,0.036850,51.172203
26.919004,8.148239,0.002660,1.891970,3.609519,10.659008,0.281195,0.022832,0.070906,16.868157,11.269966,2.908176,0.034585,30.625311
16.008278,6.950406,0.004777,7.196702,9.381324,23.035601,0.485318,0.080684,0.072646,19.945130,4.836555,1.258189,0.044676,58.965042
7.241833,7.135081,0.006559,4.749632,0.925373,16.134625,0.290401,0.061106,0.003120,15.193808,11.319812,2.068494,0.026347,36.060270
22.292897,7.375194,0.001253,9.766862,17.974889,7.688841,0.489954,0.089843,0.083723,3.667629,4.020019,2.334064,0.017853,42.630795
23.177708,7.845879,0.009415,7.714196,2.037257,49.519213,0.401245,0.061613,0.023144,12.673215,3.168491,1.880087,0.040729,75.570942
29.668322,8.436677,0.002515,6.162216,10.924410,11.914615,0.317624,0.014228,0.038703,11.045969,3.111136,4.079927,0.015577,38.565378
8.636365,6.686602,0.006828,2.185527,15.556426,27.341957,0.026204,0.099757,0.011775,10.056607,1.680412,3.513316,0.030694,54.008381
19.138407,6.500509,0.008171,3.511186,15.577297,7.890569,0.453645,0.025363,0.010380,5.759287,1.635472,3.109698,0.001843,31.586454
27.963192,7.511766,0.001393,1.058479,4.014462,14.135678,0.215083,0.051395,0.084192,3.512334,2.148560,3.839536,0.007694,19.557248
16.483673,7.724824,0.009358,0.338390,5.944236,12.666162,0.436668,0.093622,0.057633,4.051630,3.875928,2.305077,0.014836,20.934105
29.156397,8.474155,0.006007,5.647655,1.362368,29.143500,0.377916,0.045098,0.051491,8.153942,4.910949,3.408777,0.034626,45.518910
9.188591,8.215564,0.009701,4.426864,15.063619,25.025164,0.252864,0.062492,0.052414,14.998580,2.353894,2.058010,0.000292,58.338367
27.857916,8.777710,0.003470,0.886592,13.058184,12.637421,0.120456,0.003096,0.014611,0.581178,8.286991,4.063687,0.048405,27.779206
10.870306,8.978465,0.002384,4.890389,19.707831,22.099150,0.265944,0.098351,0.047340,19.259928,10.906467,3.152439,0.047877,68.021502
24.358806,7.748510,0.001677,4.154180,8.376123,29.742391,0.148157,0.023699,0.087299,16.958827,5.163145,4.570011,0.014918,57.799148
17.948972,6.599406,0.003909,4.397251,18.085865,39.525052,0.249570,0.075473,0.010170,16.403620,13.640899,3.652369,0.016056,84.475760
29.855521,8.827262,0.005114,3.037021,2.674137,47.501883,0.187033,0.063614,0.041122,3.114694,13.063348,0.160078,0.024528,63.779622
8.440285,7.088763,0.002290,3.767545,2.445333,28.728189,0.298074,0.049760,0.094055,6.626220,9.787522,4.797598,0.014434,44.329214
22.986371,7.283273,0.001089,1.153494,9.015756,27.764291,0.302160,0.054923,0.041699,18.845699,4.029313,2.098687,0.001451,53.436272
20.725743,7.216436,0.007850,2.162440,7.863127,45.653708,0.003459,0.045718,0.054097,7.816801,6.796759,3.150091,0.028226,66.342959
11.345608,7.880087,0.002801,6.399266,10.666977,35.157529,0.267994,0.005139,0.071808,7.292245,0.328724,3.117905,0.022804,62.242004
23.628430,8.847801,0.007293,5.848790,12.374403,5.487694,0.323437,0.047949,0.009209,10.827455,1.691574,0.402367,0.016229,31.877293
18.091990,6.574250,0.003804,6.350432,17.549737,26.119945,0.026276,0.042329,0.029419,16.066894,5.501927,4.337190,0.001495,66.413896
