Sıcaklık,pH,Hg,Pb,Cd,Yağ,K.O.İ,Sülfür,TP/CR,Nitrat,Azot,Fenol,Fosfor,Y.A.M,Siyanür,Organik-Karbon,Çözünmüş-Oksijen,Florür,Tarımsal-Pestisit,Mutasyon (%)
5.131827,8.032371,0.000967,0.031832,0.000837,9.782146,73.857736,7.957590,1.506224,0.190178,1.039181,0.062995,0.044617,0.876920,0.018418,6.565473,0.693414,2.750758,0.046779,51.266375
6.395604,7.454612,0.001929,0.011954,0.003362,4.308351,141.615328,2.380575,0.523098,3.077917,6.341832,0.290251,0.092378,0.999762,0.089156,9.766750,13.997888,2.222437,0.016421,40.013697
21.542833,7.231822,0.004554,0.049781,0.007717,8.165173,21.120486,3.522891,1.593330,29.584792,8.764243,0.070104,0.061529,2.521272,0.096876,12.129762,8.781979,2.059740,0.030956,22.300276
12.218744,7.876732,0.001053,0.013687,0.009102,8.361528,180.569879,12.740208,1.843593,2.155936,6.341290,0.109937,0.051890,1.381902,0.068240,11.090793,10.611668,3.460127,0.024465,54.869446
17.758385,7.169762,0.006076,0.039919,0.002112,3.553267,36.325756,7.905803,1.319751,29.646016,3.791270,0.106383,0.095951,2.804381,0.012866,17.251327,10.793639,4.909344,0.025994,23.182781
11.645486,7.868627,0.005246,0.050758,0.001219,9.729598,179.230769,4.708528,1.962475,42.466439,2.884570,0.230054,0.077617,0.241547,0.049789,15.987196,6.920589,3.427118,0.039772,64.055490
26.913735,7.628116,0.001640,0.049207,0.006890,5.684099,36.995062,19.579543,0.519185,7.874926,5.635678,0.364242,0.040250,2.763988,0.090573,5.974358,10.165958,1.965146,0.022039,23.308942
11.072884,8.229200,0.005077,0.094991,0.009998,8.706671,78.367031,16.337246,0.829261,34.687179,4.774108,0.374467,0.090412,1.707026,0.048303,7.262055,7.946343,2.246331,0.011288,37.995889
11.990591,6.901991,0.009841,0.036483,0.006746,9.173987,123.867948,9.565944,0.205724,2.686667,2.094322,0.352690,0.093112,0.652474,0.070972,10.012853,9.593591,2.775488,0.022739,45.703564
28.629773,8.977888,0.007073,0.052062,0.001606,4.469658,62.949808,15.279290,1.174389,5.676824,2.933517,0.059367,0.077621,0.910694,0.034450,19.533901,13.601118,1.786906,0.038002,35.294546
27.191873,8.744224,0.007112,0.035106,0.006886,2.794101,60.341231,0.328092,1.377360,46.159561,8.260317,0.080511,0.049235,1.860758,0.035830,17.836738,11.515859,4.200023,0.040322,32.628735
19.200151,8.369126,0.008639,0.055600,0.005843,1.758850,186.612531,2.416561,0.110605,33.175555,6.601818,0.226649,0.025438,3.585677,0.050767,7.556425,9.940441,3.203855,0.037439,61.237825
24.861980,6.802983,0.004867,0.006331,0.006662,7.886393,3.495112,7.773665,1.634053,32.079738,3.207661,0.269490,0.013210,0.594175,0.000078,5.696141,0.537009,1.076727,0.019773,37.515227
26.935026,7.031190,0.000755,0.058214,0.002387,3.045957,167.047927,17.426341,0.971007,39.951426,9.491151,0.410731,0.033334,0.555724,0.026654,16.582012,1.875925,2.725738,0.012980,83.712358
24.100680,8.538039,0.008293,0.071478,0.002895,6.491445,117.832916,8.553481,1.348634,24.434688,6.220684,0.396839,0.045091,4.363110,0.066183,16.807079,8.428616,2.801248,0.021841,57.022400
24.557519,7.760828,0.009135,0.077925,0.000988,8.344790,13.621475,11.131817,0.506583,8.092780,9.169314,0.426441,0.055060,1.165305,0.016334,5.403024,3.756164,3.752023,0.047295,36.327986
20.857193,7.284813,0.003605,0.061941,0.008950,6.300727,62.540366,1.211336,1.966034,13.936423,6.515538,0.134425,0.032743,2.014848,0.082792,19.369389,2.474089,1.675240,0.029887,56.755544
24.739213,7.541788,0.007632,0.055865,0.002651,0.929460,89.401306,2.116985,1.188063,19.734908,7.641614,0.164382,0.050429,0.980471,0.039201,1.395735,10.395688,4.225599,0.046720,28.996705
16.600035,6.619191,0.002585,0.022517,0.007868,3.561267,115.181091,6.308763,0.195829,24.298326,7.764627,0.117311,0.073970,2.009909,0.029639,4.197145,13.491161,3.687605,0.011754,30.688445
13.790247,7.495025,0.008426,0.069243,0.001936,0.152739,184.627452,12.118618,1.491777,9.742299,8.167302,0.475754,0.068062,3.037571,0.034684,13.648412,8.606622,0.694910,0.028358,69.556911
11.676505,7.151520,0.008939,0.087241,0.004483,6.376474,9.680432,11.381763,1.498028,26.562143,2.378101,0.158097,0.099197,1.708266,0.071111,2.853453,1.321997,4.715891,0.011141,35.979291
8.039028,6.784011,0.004999,0.063449,0.008414,1.619052,191.301126,16.236655,1.591564,37.629408,8.456197,0.228603,0.042440,3.137238,0.003661,6.522378,12.031448,1.982738,0.033564,54.188902
13.876592,6.725642,0.002046,0.066235,0.005737,4.550530,79.188362,1.611715,1.157059,6.337438,5.127882,0.436853,0.092355,1.196513,0.062171,10.779951,7.367870,4.682185,0.032699,43.743387
24.948106,8.609755,0.002879,0.092517,0.002871,8.804323,83.786013,19.510731,0.821841,37.173193,0.753852,0.264558,0.032756,3.976384,0.028047,18.177822,11.812158,3.540744,0.019481,42.893325
5.412694,8.437619,0.008914,0.087458,0.005160,2.002009,116.307509,7.256863,0.536706,40.324449,9.108017,0.087261,0.058973,3.996962,0.066328,3.544807,9.421108,4.343731,0.035044,38.258474
25.513925,8.820137,0.008414,0.061084,0.002787,9.400686,11.151531,0.706490,1.659699,33.683699,4.119620,0.364936,0.044300,0.627532,0.065328,11.883124,1.913516,0.812272,0.014295,44.142825
12.709590,8.664001,0.006983,0.007025,0.002466,3.314352,173.362564,6.998007,1.889228,35.494069,8.660845,0.094948,0.037836,4.815747,0.034111,4.105779,5.504059,2.215645,0.041430,51.775070
7.158905,7.400949,0.001483,0.095476,0.009614,5.015134,80.722891,16.336301,0.919834,45.910197,8.296691,0.474379,0.055601,1.929809,0.068169,11.700146,8.318922,2.675774,0.032458,43.922364
16.544660,7.437106,0.001202,0.048246,0.006708,4.933628,167.245704,13.714091,1.175322,39.376817,4.417637,0.485859,0.065655,1.828525,0.035850,5.330806,10.275782,0.356221,0.030306,55.525002
9.586875,7.060953,0.007864,0.092276,0.008173,3.128256,51.953839,18.593430,0.843220,1.263213,7.341810,0.457508,0.018601,4.657904,0.079802,6.876904,9.804183,1.462130,0.016749,30.254243
22.076517,8.387446,0.003896,0.096362,0.007925,0.751339,3.746963,14.915520,1.258888,31.725288,5.622905,0.449836,0.005453,2.214474,0.074765,0.146444,7.021940,3.346677,0.004748,15.606073
11.419612,8.147613,0.002885,0.019018,0.002642,0.945664,53.994310,14.494431,0.504214,4.571607,0.371095,0.454035,0.066188,4.291963,0.042218,17.119525,11.134513,1.984820,0.019012,30.766990
27.516092,8.482322,0.005322,0.099927,0.005817,6.849671,106.889338,11.304689,0.196589,47.461973,1.815305,0.032303,0.048875,2.901627,0.011435,14.580140,7.478841,0.566979,0.028497,53.527294
22.754863,6.944793,0.004896,0.053220,0.005250,9.066669,53.526023,6.480948,1.677016,20.995444,3.840865,0.137818,0.096138,2.901582,0.064476,19.828724,10.321216,2.523949,0.044089,35.199954
7.682654,8.953205,0.002542,0.092091,0.002718,1.065472,100.346596,8.991024,0.988729,46.698470,5.128637,0.039440,0.085466,0.688008,0.051174,13.410616,12.912659,0.837874,0.003821,40.204513
7.257729,8.898525,0.005399,0.053771,0.007558,5.700362,106.945325,19.786495,0.703977,49.030009,2.705311,0.458771,0.017914,0.885126,0.077584,16.226306,10.499599,4.279130,0.045017,48.234777
9.439701,8.724536,0.006373,0.033201,0.003864,9.986126,2.603083,9.956174,1.648680,27.806083,2.765889,0.416648,0.081193,4.578701,0.084695,11.287393,1.777334,0.112717,0.041902,40.691630
11.132358,8.798823,0.001579,0.024345,0.009388,8.477466,17.238573,0.660944,1.612956,33.151116,2.882273,0.484981,0.089936,0.342003,0.073713,14.126047,13.389305,3.508648,0.004241,21.000303
12.963671,7.259777,0.002170,0.008927,0.008390,5.212371,96.887398,17.973405,0.417703,27.295149,7.121983,0.382916,0.012420,2.436843,0.078675,18.346925,11.036771,4.801373,0.030970,42.027664
11.246844,7.995260,0.003310,0.038214,0.005466,2.442959,111.169886,7.757057,1.883971,23.908985,1.176351,0.123050,0.044331,4.150339,0.093679,14.757721,8.039527,2.267147,0.041222,45.289004
12.773599,8.544700,0.004288,0.087641,0.004133,0.482510,83.474437,7.790565,1.225619,45.100291,3.694686,0.375466,0.052903,2.438696,0.028496,2.453293,2.659723,3.859658,0.042578,48.670664
19.467272,7.513477,0.004984,0.084060,0.004779,6.706997,151.215965,19.378544,0.817654,49.193293,5.998330,0.404865,0.043486,4.091757,0.075000,15.921398,5.394360,3.038134,0.048702,68.443998
25.216806,6.838831,0.007434,0.017703,0.002591,2.643991,76.167688,17.939039,0.997801,21.911480,5.811351,0.352662,0.056765,0.697846,0.077332,8.558797,9.965986,2.490235,0.021754,29.809669
16.654696,7.783647,0.009861,0.027829,0.006032,3.498664,43.804483,8.415764,1.354192,43.879992,1.955466,0.382722,0.039044,1.230020,0.030997,6.853512,6.221768,0.753582,0.026162,30.471494
6.520852,8.437685,0.002821,0.036850,0.006480,7.269603,78.776251,9.703962,0.231226,31.944396,9.652988,0.302385,0.046200,1.905986,0.049813,2.416763,3.196570,4.760416,0.020576,36.705651
13.920151,7.393573,0.007514,0.065888,0.009076,7.008224,104.199696,18.497090,0.721211,34.864918,1.467524,0.269732,0.055913,0.318548,0.009435,14.661012,7.146783,4.388766,0.020614,50.964013
16.621241,8.205249,0.004438,0.018379,0.004378,4.817083,24.254406,7.794170,1.886178,3.205574,7.124919,0.133876,0.011610,3.991539,0.006386,3.854956,11.055893,2.072635,0.039382,11.308273
7.381385,7.302503,0.009741,0.064439,0.000488,6.470348,136.198629,17.204683,0.339568,25.862392,1.477882,0.147003,0.040808,2.950226,0.093855,5.808349,2.787637,0.137499,0.027105,60.872532
24.069718,8.967588,0.000528,0.035181,0.007987,1.128569,144.637310,3.905314,1.927805,4.126486,4.676963,0.025501,0.099621,4.065634,0.051706,18.744225,1.623021,2.496641,0.013703,74.019275
28.048674,8.104794,0.000879,0.080965,0.000222,1.123096,32.463099,7.559287,0.750674,3.136217,0.663369,0.106238,0.062644,4.071892,0.046978,19.242406,13.735913,4.795327,0.049621,27.463272
25.372793,6.942158,0.000919,0.049534,0.008110,4.418368,99.119535,0.686746,0.478031,34.641961,5.652405,0.027303,0.020461,2.059273,0.097248,16.661306,2.004805,2.649539,0.037892,64.256722
28.828393,6.899686,0.007857,0.083249,0.007584,8.895646,164.285631,11.794999,1.721665,9.455578,1.879088,0.411090,0.059287,3.142880,0.002298,9.149810,1.164423,1.589424,0.018973,89.441901
9.799787,7.236360,0.008305,0.053199,0.009306,0.615661,18.696476,10.447482,1.924894,6.425909,2.563275,0.227766,0.094422,2.338837,0.049072,13.153928,9.340122,0.165600,0.006632,19.507398
8.518822,6.780038,0.001202,0.047806,0.006581,4.009427,81.908029,1.203327,1.257045,40.977599,8.816785,0.124623,0.058973,0.726055,0.064930,8.760077,11.122241,3.038558,0.030249,30.959415
8.350754,7.910017,0.006188,0.031846,0.005778,0.730443,29.514304,5.956980,0.929918,13.588395,9.493020,0.354115,0.048209,4.502039,0.071231,15.448829,3.871124,1.718381,0.016288,34.559551
17.919403,8.205572,0.003306,0.072937,0.004482,2.026216,12.018229,12.298686,1.125795,0.307409,5.458142,0.316198,0.089585,2.229907,0.088303,1.596059,8.682623,3.626103,0.010942,13.895193
11.795050,7.258356,0.000393,0.029895,0.008150,9.647655,86.535756,2.669174,1.885272,13.271453,7.797914,0.347605,0.071792,4.551248,0.029464,3.028846,10.921135,0.757647,0.036212,25.024435
26.965024,7.748082,0.002646,0.019080,0.009617,4.321295,199.461170,4.832790,0.579250,13.075609,5.419060,0.121356,0.046356,3.794483,0.093856,16.650795,10.967553,0.613622,0.045975,65.576445
7.906432,8.189785,0.001299,0.051726,0.008217,7.393917,189.968067,1.108978,1.174011,1.988675,5.205960,0.233264,0.019752,3.496164,0.043821,14.499039,2.651039,4.745901,0.013367,78.533106
15.134632,7.676947,0.009806,0.088859,0.000745,9.399463,131.634168,6.319605,1.747766,18.496359,4.626487,0.246158,0.089195,2.902755,0.064613,14.642728,10.997659,4.967326,0.018750,54.887870
11.724878,7.719820,0.002920,0.034720,0.001312,4.522567,115.967691,17.346871,1.048379,6.318660,8.131703,0.108362,0.088929,2.852867,0.091571,6.112809,7.807153,0.694371,0.030502,36.262202
22.753222,7.982988,0.007018,0.039764,0.005951,2.011806,109.246348,7.769644,1.242503,8.642151,0.816916,0.315883,0.077580,4.022002,0.099021,10.060569,6.904498,2.726043,0.018390,47.998397
15.699011,7.296776,0.000869,0.085558,0.007438,9.739327,3.557359,16.692080,1.940727,8.222264,7.069386,0.094495,0.032113,1.364958,0.083589,7.505305,3.554173,1.995975,0.024727,28.780328
6.670325,8.529548,0.009075,0.017605,0.009414,8.522502,191.034291,3.130990,0.621697,34.871703,2.528066,0.428702,0.002207,0.114705,0.097631,3.312257,4.297757,3.953950,0.008838,64.947867
26.930115,7.640997,0.007247,0.001623,0.004565,6.244341,168.828928,16.414835,0.566998,13.237655,4.004203,0.366410,0.097359,4.731475,0.089027,1.348109,3.637533,1.892888,0.035145,60.350211
13.870553,8.753846,0.003563,0.088563,0.002529,1.432357,164.072215,4.954237,1.891747,27.604262,5.824484,0.494831,0.055102,3.283745,0.029302,15.802343,10.410133,2.830382,0.032739,67.081550
28.014792,8.661101,0.000174,0.027803,0.003758,5.231107,86.944420,3.262600,1.135167,20.581382,7.570855,0.255185,0.077470,3.035299,0.011072,18.170996,10.354500,4.221662,0.004082,38.390027
28.302032,8.253662,0.008849,0.037182,0.003294,3.827067,154.205282,0.234726,1.022674,48.492573,4.897813,0.060475,0.001717,4.732360,0.058758,8.528822,4.953768,0.307293,0.002121,57.786629
25.247292,8.922294,0.008032,0.016926,0.000771,6.842426,69.973041,18.741488,1.105565,44.421031,2.644626,0.093346,0.030016,0.128417,0.016248,0.266398,10.010093,1.990583,0.042461,15.856083
12.861075,6.558737,0.007725,0.007902,0.005755,6.130776,64.339823,17.440619,1.342108,19.392528,5.482909,0.389134,0.032254,1.496443,0.064564,1.980763,2.611708,0.754500,0.011756,35.372276
11.889957,8.039791,0.002763,0.077657,0.000961,9.912387,58.935768,11.970050,0.666696,19.008029,7.640502,0.158782,0.075464,1.585478,0.032560,19.680476,6.144867,4.401251,0.009581,39.909121
28.499241,7.255782,0.004851,0.067330,0.003202,4.788890,195.546257,3.897175,0.562018,34.713402,7.422442,0.016420,0.070397,3.307247,0.057698,3.718175,10.879559,4.911321,0.019123,59.084203
27.944744,8.726581,0.004825,0.027459,0.009617,6.977867,109.101503,18.882933,0.997512,47.061813,3.111829,0.486361,0.075354,2.222988,0.049844,11.979436,12.033766,1.424816,0.035511,43.251412
22.016975,8.858011,0.007637,0.051360,0.007298,5.034497,89.816282,16.207295,0.822709,35.784850,8.724882,0.010577,0.052229,3.976104,0.089050,6.660214,10.305121,1.703013,0.008848,35.121752
5.217499,8.900895,0.002096,0.088036,0.002315,8.149855,167.845270,14.893751,1.604202,18.385031,0.881603,0.045926,0.035643,1.338703,0.011115,12.401925,5.479851,4.099870,0.022667,64.153696
28.056637,7.596306,0.000146,0.040293,0.007142,6.074724,114.589978,11.591905,0.630280,47.400930,8.393263,0.326478,0.024313,3.646974,0.038051,7.607879,5.671991,2.541900,0.029682,50.695156
24.464516,8.405211,0.003912,0.073396,0.003373,7.866170,190.088660,6.738626,0.915201,40.157566,1.417892,0.325630,0.083149,1.810730,0.037379,13.954605,8.400477,1.771703,0.018196,68.094227
18.716513,6.862336,0.002614,0.066141,0.001801,9.836507,72.800228,6.065100,1.377197,23.172007,9.890464,0.439205,0.061446,0.614127,0.068388,15.705476,10.644306,4.056431,0.047801,40.143102
11.859103,8.438517,0.003556,0.068778,0.008556,6.852193,37.189062,4.321642,1.969280,3.343763,8.687705,0.273269,0.027230,3.439393,0.023334,5.166223,7.870544,1.699341,0.049955,22.683138
20.946899,7.917694,0.002333,0.096724,0.002160,3.061425,111.931605,0.956804,1.541533,23.175324,3.043643,0.110695,0.087365,2.526201,0.032472,10.420209,2.452228,2.696808,0.031783,65.559220
22.227305,6.766949,0.005350,0.034540,0.003366,7.172146,116.629410,7.911108,1.059370,28.602200,1.776933,0.375499,0.012222,1.377049,0.053178,14.474849,5.951518,0.278253,0.021010,54.900074
13.985605,8.845967,0.004401,0.036999,0.000722,2.488639,83.099978,10.310448,1.887558,28.906415,1.938149,0.408778,0.046990,4.021232,0.012823,4.156837,4.805626,3.575211,0.000541,40.942869
26.778944,6.981771,0.004731,0.074179,0.007729,0.999194,43.709181,12.903064,1.448534,5.886323,7.869606,0.218157,0.028297,3.692674,0.005328,5.067223,12.015397,4.034824,0.034466,21.827037
6.618932,8.789347,0.003475,0.099426,0.000748,5.221035,25.197723,18.016076,0.567374,49.920215,0.373956,0.283855,0.069511,4.109382,0.041283,9.153600,3.465538,4.284243,0.033469,37.121779
28.398468,6.988617,0.001334,0.060109,0.003811,5.959435,124.396399,16.930160,0.357685,14.336827,3.371625,0.125559,0.074261,0.393696,0.064675,17.711073,3.570499,3.959123,0.016422,62.922774
16.608481,7.463516,0.003965,0.098622,0.004278,2.566037,84.569087,12.024582,0.523065,3.049198,9.091057,0.096209,0.064415,4.327776,0.052221,13.120523,5.763536,0.750224,0.017747,48.820698
27.687231,6.501716,0.009665,0.090025,0.001641,1.498947,133.056600,3.350420,0.534314,4.841228,0.426094,0.073717,0.049182,2.534368,0.024520,0.231262,1.241735,2.162869,0.010078,63.889459
6.645201,7.896380,0.000354,0.022839,0.000202,3.609529,131.736846,9.854673,0.908399,45.706915,1.558165,0.036608,0.033516,4.305948,0.034986,8.078450,13.194680,0.968349,0.025221,35.759852
15.892009,8.653995,0.005478,0.040880,0.009305,3.319219,4.868014,17.246423,0.725620,27.437219,9.938912,0.249198,0.025941,0.220249,0.099263,10.727660,4.611324,4.588730,0.032482,24.126542
14.703561,7.624253,0.007466,0.059046,0.005575,5.246273,197.455586,3.218859,0.497183,21.613212,6.659835,0.199855,0.018185,4.578349,0.058768,8.073259,11.503632,3.493502,0.006215,60.233676
16.870789,7.433847,0.002351,0.076322,0.008140,7.876152,178.506321,4.739596,1.051157,36.197424,3.071617,0.294301,0.025638,3.740130,0.098498,13.133108,7.524111,2.689447,0.007012,65.198916
28.662584,7.474975,0.007909,0.062754,0.009767,3.002684,70.506111,19.923451,0.905067,6.582415,0.208180,0.449791,0.062787,2.565669,0.007829,15.717520,0.073365,3.710114,0.027236,74.066750
6.966561,7.520226,0.002816,0.077854,0.002201,6.149427,29.428676,0.678006,0.312718,45.947382,1.695522,0.445641,0.063114,2.104690,0.090598,17.544321,11.619428,0.251802,0.036946,27.797661
12.577500,7.831158,0.009710,0.045783,0.008476,7.945650,12.795050,2.916570,1.850049,25.383482,8.756113,0.055294,0.054213,1.046558,0.061705,10.679040,3.076679,3.694508,0.044641,34.644974
14.533612,6.608943,0.006092,0.099370,0.000507,1.449722,113.129317,15.303263,0.503695,35.725157,4.344728,0.185771,0.069735,0.238155,0.051864,10.563028,0.870298,3.961195,0.020377,75.395494
5.370666,8.170859,0.007704,0.059654,0.004075,5.376634,39.244594,19.336092,0.467717,35.476104,4.156814,0.377613,0.098705,2.100067,0.051868,17.841850,8.860153,3.869806,0.025729,29.134637
6.127743,7.141992,0.006376,0.050736,0.001833,3.543578,172.348865,1.139533,0.766538,17.225022,7.636567,0.040885,0.011760,4.321556,0.002091,9.196788,12.463366,3.537735,0.009409,52.360505
11.026335,8.371846,0.004072,0.077367,0.007331,8.364754,120.553256,10.288366,0.603933,11.322999,6.416262,0.024647,0.077017,3.256932,0.006640,18.567414,3.268865,2.470910,0.048876,66.355595
6.066246,7.811371,0.000765,0.082951,0.002792,3.705443,84.803722,13.283635,0.128225,15.845332,1.111071,0.356731,0.025215,2.257202,0.070394,6.631462,13.902587,1.064221,0.045571,33.949954
20.251651,7.868176,0.008210,0.026885,0.005945,8.497948,138.732937,6.057275,1.353436,3.926202,5.800264,0.436630,0.056324,4.644939,0.068277,6.946472,13.337773,1.358604,0.045352,45.419131
10.224884,7.678531,0.008945,0.072449,0.002132,1.698230,189.970097,12.599899,0.252077,26.662425,6.482077,0.213562,0.081362,4.592032,0.067978,13.477874,11.175134,1.321828,0.031944,63.329562
11.261286,7.529820,0.006343,0.098947,0.008088,0.401236,138.536113,5.922567,1.420459,16.034366,2.036790,0.376623,0.073508,2.355293,0.099293,9.368960,9.644201,0.313777,0.002785,54.328332
15.389369,7.868631,0.001022,0.050946,0.009218,3.405070,115.458337,4.631393,0.610208,17.967058,9.737657,0.413049,0.004888,1.039957,0.023903,2.723374,3.845026,2.866149,0.042857,52.702023
20.456290,6.711403,0.009268,0.078507,0.005042,9.624742,27.050675,9.295384,1.417419,5.274333,7.768234,0.270598,0.066405,3.699486,0.050577,1.005930,5.487291,2.245496,0.002535,23.026872
23.205035,8.516307,0.003464,0.037630,0.003218,9.221276,39.481027,18.823552,1.061209,32.686640,2.973912,0.146408,0.019940,3.194443,0.034758,13.732002,8.062671,2.029301,0.035488,26.881466
22.025451,8.745647,0.008721,0.016527,0.006466,4.564630,146.945499,11.751715,0.370819,0.117701,4.281050,0.131126,0.097201,2.210847,0.039749,4.629342,4.808540,2.482683,0.041496,52.291614
19.853498,8.968030,0.008695,0.039764,0.002841,3.916322,17.278988,15.543425,1.084716,0.026278,4.029789,0.032661,0.028248,0.043522,0.009969,13.558686,0.041814,4.462176,0.034482,53.429252
19.946012,7.125380,0.001207,0.009557,0.009642,0.905051,57.562562,5.183298,1.060682,34.789603,9.176530,0.164561,0.054815,0.659872,0.016742,1.166324,1.311526,3.879960,0.012988,37.405741
12.790477,8.095847,0.009270,0.075175,0.007907,2.592398,170.706475,17.750869,0.309277,9.533128,1.706707,0.140740,0.028365,1.761271,0.026404,16.665048,0.360680,4.162791,0.038811,91.763886
24.010293,7.014372,0.008484,0.039495,0.005355,5.869986,54.961218,16.496972,0.443374,47.557268,7.785086,0.309325,0.053480,0.406006,0.073573,6.481649,9.497592,1.821105,0.032448,26.902690
13.074301,8.843526,0.000807,0.054704,0.008255,3.756999,177.612609,1.193158,1.949213,31.925706,6.559517,0.449410,0.045111,0.390466,0.001622,6.585107,13.626424,2.251722,0.017997,53.470998
7.606662,8.626000,0.001095,0.062614,0.001126,8.476996,140.245949,18.426305,0.919365,0.216629,5.537156,0.376591,0.083282,0.013326,0.020766,9.724767,0.322705,3.346409,0.047519,81.623661
12.710198,7.764779,0.006040,0.059776,0.008465,4.849899,89.489251,10.655655,0.800742,4.987188,7.802195,0.053348,0.006238,2.361804,0.094769,13.236540,12.080188,1.783353,0.015888,34.581192
12.448463,8.709219,0.004428,0.073584,0.007606,4.064684,193.055468,14.937801,1.761035,21.691570,9.147389,0.276644,0.052803,3.383705,0.009879,8.110707,0.317128,3.387685,0.032802,93.379936
10.006335,8.395996,0.001920,0.089434,0.001879,8.888830,134.874680,14.133573,0.449980,32.062439,6.415935,0.027551,0.078156,3.194105,0.055528,0.255941,11.946604,2.200691,0.038175,32.485736
19.792665,6.875221,0.005406,0.087042,0.005248,8.777782,170.705601,16.378591,1.455053,27.642288,4.408365,0.032225,0.095037,4.038581,0.086480,15.474893,9.077905,1.309342,0.027422,63.611410
20.381311,8.587556,0.004849,0.047668,0.000914,8.252666,112.757358,2.943959,1.673454,38.188517,8.833823,0.148815,0.077149,1.329661,0.009358,14.115916,7.700851,2.744858,0.006430,47.261307
19.694177,7.792051,0.007609,0.083542,0.009004,2.553935,174.695664,2.144551,1.983883,23.702606,3.393551,0.117038,0.041674,1.086218,0.024815,5.604236,11.911559,3.590621,0.021200,56.092111
12.671328,7.305155,0.009619,0.070824,0.001886,1.745499,124.930906,2.526903,0.845890,27.751680,8.154359,0.309393,0.062709,4.541481,0.006153,9.026597,13.246283,0.173869,0.026440,46.120191
12.662121,6.619793,0.007565,0.088421,0.004447,6.503752,20.935262,2.485775,1.366513,3.102862,0.438033,0.098517,0.049586,4.439960,0.020350,10.069134,3.885152,1.803166,0.026801,36.389087
9.637246,8.908817,0.003573,0.061073,0.006884,9.501958,183.472554,11.345541,0.994044,46.865134,1.373599,0.239105,0.070907,0.086769,0.077015,12.529226,2.888718,3.514364,0.018565,77.425732
14.085378,8.675828,0.001905,0.044643,0.009554,4.519486,136.547238,6.713707,0.449118,4.261593,8.345233,0.317381,0.090330,1.875324,0.038688,16.201251,3.522607,3.622797,0.046943,68.297721
5.375479,7.771100,0.008358,0.018342,0.007109,9.840378,155.380776,9.678375,1.102004,29.289123,8.175940,0.187052,0.099904,3.052145,0.075139,1.186644,10.134326,1.656615,0.006339,38.579522
10.231748,6.545668,0.001775,0.027830,0.005462,4.227255,117.161826,18.790376,0.388723,0.826238,3.762701,0.332265,0.063086,4.378852,0.062512,18.663873,10.598549,2.244472,0.037077,45.700181
8.710343,7.306902,0.008184,0.051523,0.001827,6.575649,177.436164,11.152381,0.343001,6.237686,0.162284,0.484117,0.046796,3.075346,0.014817,13.731810,6.712581,2.373038,0.026232,69.719235
6.241181,7.727425,0.002697,0.015148,0.003204,7.394615,84.363965,16.185949,0.603446,0.234322,6.874036,0.132483,0.077997,1.863683,0.077327,17.434460,6.196923,3.244215,0.017495,40.597460
9.520730,8.214344,0.005925,0.052262,0.000788,9.594852,97.297714,0.321295,1.754949,10.927639,6.391341,0.329756,0.029054,1.370162,0.073174,11.749970,8.703886,1.645019,0.021630,39.056147
6.260994,8.827964,0.007186,0.065239,0.001778,5.312449,65.377878,7.354484,1.494168,15.401858,1.357850,0.434917,0.071268,3.114779,0.083484,11.271668,10.757973,1.664110,0.001088,32.886517
10.013209,7.881898,0.003633,0.021736,0.005214,9.086986,39.963453,12.048855,1.837196,30.254567,5.897172,0.001168,0.098351,0.015645,0.003581,14.668547,4.759255,2.772552,0.043106,33.486511
21.734031,8.050045,0.003716,0.002858,0.003789,2.023135,78.985789,6.672396,0.839875,41.825654,3.397597,0.065833,0.087886,1.975963,0.061739,16.337912,3.264249,0.835712,0.036382,46.146424
28.149276,7.693481,0.005222,0.087167,0.007035,4.938921,133.461914,11.550541,0.887588,19.300691,4.074085,0.273719,0.009123,2.224411,0.010514,19.730719,3.916485,1.737008,0.015432,71.089896
23.974195,7.690308,0.003681,0.027301,0.002328,5.544858,12.030881,17.026781,1.835257,26.065424,4.245225,0.081512,0.052327,3.448961,0.013283,16.487270,2.059960,3.543224,0.001705,39.722191
27.169371,7.481396,0.008832,0.005538,0.009537,5.205389,138.322592,2.112633,1.546987,38.365358,2.762232,0.278116,0.031091,0.162387,0.007111,7.358925,4.449626,3.742961,0.017780,55.485934
10.893063,6.673610,0.005174,0.008104,0.001806,2.154306,111.172075,9.969928,0.491505,41.846961,2.696055,0.185102,0.006127,0.535089,0.022592,13.805236,12.824258,4.327874,0.048863,38.650594
11.237945,8.422676,0.006694,0.050680,0.009531,9.504084,196.804530,8.591205,0.178192,3.486394,4.080223,0.234583,0.051504,4.823319,0.066847,11.436162,5.663013,1.818643,0.005652,71.066270
5.191380,6.992373,0.009491,0.065943,0.003446,4.960464,146.891505,6.884668,0.799104,40.066148,9.008837,0.499744,0.032166,2.382274,0.012193,3.060137,13.382071,0.257615,0.010681,42.770200
18.066746,8.492434,0.001214,0.052572,0.002696,5.895820,179.335235,2.455345,1.236038,4.910242,3.521206,0.466482,0.048947,3.116134,0.015876,4.088687,2.733469,3.012649,0.024697,73.920847
18.617554,7.570414,0.000651,0.008853,0.001892,8.196496,16.005174,14.313646,0.851488,34.556014,8.512081,0.327825,0.058118,4.144451,0.068082,2.134062,2.615227,4.611091,0.039622,23.461680
